user_id,product_id,category,views,clicks,add_to_cart,purchase,price_fcfa,competitor_price_fcfa,stock,timestamp
267,380,Food,3,1,1,0,146933.0,147542.0,79,2024-05-15 22:39:00
165,259,Electronics,5,1,0,0,45507.0,49031.0,230,2024-09-09 02:12:00
238,311,Fashion,1,0,0,0,35706.0,37937.0,181,2024-06-30 04:33:00
129,490,Beauty,5,0,0,0,101255.0,101279.0,843,2024-01-10 13:08:00
104,143,Beauty,8,2,1,0,27233.0,30002.0,888,2024-10-03 17:38:00
286,416,Food,4,2,0,0,101412.0,105458.0,321,2024-08-06 23:36:00
218,70,Beauty,4,3,3,1,141501.0,141440.0,994,2024-07-08 04:31:00
69,404,Sports,2,0,0,0,19319.0,21213.0,404,2024-08-17 21:12:00
41,370,Electronics,1,1,0,0,87999.0,90533.0,419,2024-04-04 06:51:00
41,162,Home,3,1,1,1,39491.0,37832.0,907,2024-03-08 03:32:00
266,115,Home,3,2,0,0,25295.0,23958.0,814,2024-04-05 16:44:00
212,164,Home,4,3,3,1,145726.0,149739.0,1,2024-09-06 06:11:00
86,6,Beauty,8,2,2,0,50297.0,52192.0,856,2024-08-13 05:47:00
4,323,Food,1,0,0,0,56089.0,53155.0,149,2024-04-27 10:50:00
210,90,Electronics,2,1,1,1,133868.0,129442.0,901,2024-09-09 14:46:00
11,235,Food,5,1,0,0,23547.0,24424.0,373,2024-03-11 04:52:00
262,182,Electronics,4,2,0,0,134904.0,138659.0,39,2024-02-12 19:35:00
51,155,Beauty,4,1,0,0,76462.0,76162.0,162,2024-02-19 09:15:00
191,89,Food,2,0,0,0,35846.0,32189.0,614,2024-04-03 09:50:00
183,349,Sports,7,1,0,0,5169.0,4797.0,891,2024-12-13 00:58:00
37,171,Sports,4,2,0,0,37617.0,36867.0,467,2024-04-11 06:15:00
120,2,Fashion,2,2,1,0,128151.0,128780.0,758,2024-09-13 15:16:00
109,337,Electronics,4,1,0,0,14239.0,18965.0,243,2024-11-11 01:00:00
26,419,Food,4,2,0,0,119768.0,124307.0,300,2024-10-30 17:25:00
6,200,Electronics,6,3,1,0,49290.0,45000.0,568,2024-11-24 15:16:00
41,417,Beauty,2,0,0,0,42723.0,43779.0,495,2024-07-09 05:14:00
2,186,Electronics,3,0,0,0,75933.0,76725.0,653,2024-10-15 02:20:00
99,492,Fashion,6,2,1,1,42941.0,39738.0,203,2024-01-02 00:31:00
167,478,Fashion,4,1,0,0,37314.0,37089.0,236,2024-12-21 04:22:00
47,474,Home,8,3,0,0,5293.0,348.0,569,2024-12-20 08:20:00
212,255,Food,1,0,0,0,65890.0,67651.0,134,2024-10-17 07:55:00
15,237,Sports,3,0,0,0,47904.0,51418.0,469,2024-11-17 21:38:00
255,341,Beauty,5,2,1,0,132902.0,136067.0,347,2024-11-16 06:16:00
106,16,Home,3,1,1,0,145280.0,148060.0,62,2024-02-17 05:00:00
239,313,Electronics,4,0,0,0,143007.0,142959.0,253,2024-03-21 04:43:00
2,411,Beauty,4,2,0,0,46573.0,44058.0,64,2024-07-02 13:43:00
19,374,Sports,4,1,1,1,38080.0,34452.0,83,2024-01-31 20:20:00
210,473,Food,6,2,1,0,53957.0,55451.0,298,2024-05-01 01:54:00
188,372,Home,6,0,0,0,40203.0,36681.0,573,2024-08-03 07:55:00
114,489,Beauty,6,2,0,0,57158.0,56403.0,815,2024-10-24 10:51:00
238,140,Home,3,3,2,0,139533.0,142748.0,368,2024-09-30 07:47:00
22,97,Food,4,1,0,0,85671.0,86171.0,857,2024-02-07 02:37:00
211,379,Electronics,6,1,1,0,123659.0,125838.0,454,2024-06-22 10:42:00
6,132,Beauty,1,0,0,0,124788.0,126544.0,746,2024-10-22 01:14:00
250,347,Home,6,0,0,0,65889.0,67137.0,542,2024-05-25 14:15:00
98,231,Fashion,6,3,1,1,145229.0,150196.0,257,2024-02-28 17:25:00
276,153,Home,3,0,0,0,46596.0,44664.0,512,2024-12-25 00:09:00
20,365,Food,2,2,1,0,30611.0,27631.0,664,2024-01-28 06:01:00
14,382,Beauty,1,0,0,0,95152.0,91883.0,819,2024-02-13 05:39:00
265,465,Beauty,3,2,0,0,85617.0,83239.0,939,2024-10-31 22:08:00
175,180,Electronics,2,2,2,0,115435.0,111614.0,133,2024-04-14 13:28:00
14,459,Home,4,2,1,1,11470.0,8872.0,201,2024-01-06 15:59:00
34,184,Fashion,8,4,2,0,76476.0,73619.0,385,2024-07-03 09:11:00
147,244,Sports,5,1,1,1,101221.0,101577.0,709,2024-08-05 21:05:00
141,41,Beauty,4,1,1,1,3443.0,6178.0,521,2024-12-23 07:07:00
126,304,Sports,3,2,2,0,135176.0,131483.0,116,2024-02-20 14:35:00
121,25,Sports,8,2,2,1,2152.0,-495.0,193,2024-03-26 01:34:00
250,64,Home,8,5,3,1,56148.0,57996.0,301,2024-09-04 19:41:00
57,447,Fashion,4,1,1,0,76880.0,74891.0,203,2024-04-01 01:50:00
58,377,Sports,4,2,1,0,46127.0,43399.0,839,2024-10-08 14:04:00
36,391,Food,5,2,1,0,97687.0,94058.0,615,2024-11-01 17:49:00
191,61,Beauty,5,1,1,0,25747.0,30034.0,122,2024-12-12 13:24:00
62,46,Beauty,5,1,1,0,33914.0,30322.0,808,2024-08-11 08:22:00
211,370,Fashion,5,1,1,0,74342.0,78319.0,411,2024-02-02 06:23:00
116,305,Beauty,7,3,3,1,5028.0,438.0,502,2024-12-08 22:01:00
79,132,Beauty,5,2,2,0,98106.0,101624.0,835,2024-12-07 23:10:00
103,134,Food,9,6,3,1,92560.0,95886.0,622,2024-05-03 23:29:00
142,286,Beauty,5,0,0,0,119532.0,122683.0,20,2024-11-22 19:59:00
9,113,Food,1,1,0,0,28290.0,23599.0,34,2024-10-06 17:53:00
247,494,Fashion,8,5,3,3,19413.0,16910.0,743,2024-08-25 20:22:00
27,9,Food,4,0,0,0,140682.0,137937.0,773,2024-11-27 05:06:00
204,317,Electronics,3,0,0,0,30284.0,29291.0,809,2024-10-04 13:38:00
121,454,Home,3,1,1,0,36599.0,32810.0,408,2024-02-15 06:20:00
188,173,Electronics,2,1,0,0,51389.0,48947.0,731,2024-09-03 05:24:00
274,43,Food,7,2,0,0,123560.0,127068.0,333,2024-10-06 21:25:00
150,312,Beauty,5,2,0,0,119734.0,114978.0,452,2024-10-12 07:50:00
293,168,Home,5,1,1,1,143018.0,145751.0,298,2024-09-28 04:54:00
142,440,Electronics,2,0,0,0,143291.0,147723.0,487,2024-06-17 16:13:00
169,221,Home,6,2,0,0,103627.0,98681.0,393,2024-05-09 07:49:00
285,255,Beauty,5,2,2,1,137589.0,134371.0,96,2024-03-11 14:36:00
55,313,Beauty,7,1,1,0,106865.0,102650.0,900,2024-03-28 14:09:00
133,455,Food,6,4,2,0,47676.0,47000.0,7,2024-02-16 13:29:00
119,444,Fashion,2,1,1,0,119165.0,123607.0,696,2024-09-27 11:56:00
46,169,Sports,4,3,3,2,118689.0,121524.0,536,2024-10-06 16:31:00
272,382,Home,1,0,0,0,88781.0,85757.0,32,2024-04-13 10:10:00
51,288,Beauty,7,3,1,0,149450.0,145066.0,9,2024-04-14 15:05:00
8,23,Home,0,0,0,0,9174.0,11006.0,266,2024-07-02 23:19:00
184,237,Food,3,0,0,0,103569.0,102952.0,539,2024-08-09 21:10:00
19,213,Fashion,3,1,0,0,133251.0,130565.0,713,2024-04-25 19:25:00
84,229,Electronics,2,1,1,1,30197.0,35160.0,248,2024-08-14 16:31:00
164,69,Sports,2,1,0,0,141730.0,146710.0,589,2024-01-30 08:25:00
97,314,Food,2,1,0,0,3360.0,2604.0,111,2024-05-11 20:08:00
93,6,Fashion,2,1,0,0,28063.0,26131.0,398,2024-12-10 04:30:00
110,449,Beauty,4,3,1,1,105301.0,100562.0,481,2024-05-01 18:19:00
150,227,Home,6,1,1,0,97228.0,100163.0,324,2024-12-24 16:49:00
152,221,Sports,2,0,0,0,55112.0,55919.0,88,2024-07-12 20:49:00
58,189,Electronics,2,0,0,0,118427.0,122500.0,334,2024-04-18 05:33:00
131,344,Electronics,4,3,1,0,29134.0,32537.0,753,2024-01-20 13:39:00
24,390,Electronics,10,2,1,1,114646.0,115633.0,313,2024-03-06 05:02:00
213,76,Beauty,6,1,1,1,112718.0,116795.0,163,2024-10-12 12:46:00
205,478,Beauty,5,1,1,0,94996.0,98299.0,579,2024-02-24 20:56:00
173,219,Sports,4,0,0,0,133178.0,131001.0,424,2024-12-04 13:32:00
261,319,Beauty,7,2,1,0,130936.0,129078.0,658,2024-05-13 16:52:00
219,280,Sports,4,0,0,0,81347.0,82682.0,248,2024-09-25 16:45:00
181,20,Electronics,3,0,0,0,76219.0,76990.0,865,2024-07-25 14:40:00
149,325,Fashion,5,3,2,0,114258.0,113150.0,292,2024-03-18 01:05:00
64,291,Food,2,1,1,1,74497.0,73900.0,884,2024-06-24 10:26:00
252,464,Fashion,5,1,0,0,91856.0,87400.0,507,2024-02-17 23:09:00
123,168,Electronics,6,4,2,0,129649.0,129307.0,74,2024-11-09 11:29:00
291,33,Home,3,1,1,0,60050.0,59521.0,899,2024-12-22 04:22:00
277,367,Electronics,2,0,0,0,7805.0,5829.0,806,2024-07-26 21:23:00
270,22,Beauty,5,2,1,0,31281.0,28126.0,676,2024-12-23 02:03:00
114,197,Food,2,0,0,0,144776.0,149339.0,54,2024-07-18 04:03:00
209,84,Food,3,1,0,0,91477.0,92075.0,324,2024-10-15 00:50:00
42,39,Electronics,5,3,1,0,36309.0,33395.0,703,2024-09-02 08:04:00
152,216,Home,5,1,0,0,44090.0,42288.0,245,2024-01-30 09:55:00
238,100,Electronics,7,3,2,2,129477.0,130807.0,569,2024-03-04 04:51:00
239,443,Electronics,6,1,0,0,48743.0,48976.0,286,2024-10-30 12:14:00
142,8,Sports,3,0,0,0,76245.0,74646.0,462,2024-03-10 01:00:00
9,435,Home,2,0,0,0,69969.0,67464.0,548,2024-02-26 15:28:00
300,38,Fashion,4,2,2,0,52825.0,56421.0,459,2024-09-05 21:16:00
14,171,Fashion,6,3,1,1,134182.0,136155.0,780,2024-01-03 11:32:00
100,129,Food,2,1,1,1,39112.0,43944.0,404,2024-02-21 23:37:00
118,415,Beauty,3,1,0,0,18145.0,18544.0,112,2024-01-28 00:37:00
22,133,Sports,4,1,1,0,66731.0,65393.0,713,2024-03-07 18:57:00
159,393,Electronics,4,3,1,0,98419.0,95086.0,463,2024-12-15 02:45:00
133,154,Sports,3,3,3,1,88625.0,83745.0,185,2024-12-13 17:04:00
286,293,Food,4,1,1,0,101495.0,99461.0,680,2024-03-29 03:02:00
67,215,Sports,4,1,0,0,116520.0,118598.0,720,2024-11-25 18:45:00
89,163,Sports,4,1,0,0,79277.0,75683.0,510,2024-03-18 08:39:00
173,355,Home,4,1,1,0,66855.0,67014.0,888,2024-08-19 08:59:00
118,311,Fashion,7,0,0,0,19878.0,19931.0,189,2024-10-18 20:58:00
62,455,Fashion,5,1,0,0,77499.0,75673.0,769,2024-04-12 16:25:00
264,299,Food,5,2,1,0,56776.0,56517.0,197,2024-12-15 12:28:00
17,168,Sports,5,1,0,0,119438.0,120269.0,198,2024-05-06 03:17:00
35,342,Home,6,2,0,0,114714.0,110871.0,461,2024-01-25 03:17:00
80,98,Fashion,5,3,1,0,52309.0,56460.0,745,2024-05-16 18:39:00
81,449,Electronics,4,2,2,0,149127.0,145239.0,941,2024-06-15 23:39:00
111,465,Electronics,4,1,0,0,14747.0,19452.0,334,2024-05-01 13:20:00
41,444,Fashion,3,2,1,0,96726.0,92003.0,442,2024-08-14 02:29:00
292,242,Home,3,1,1,1,66321.0,68801.0,194,2024-05-05 09:34:00
9,361,Home,5,1,0,0,139504.0,138261.0,594,2024-09-13 13:46:00
197,343,Fashion,4,2,1,0,96614.0,95175.0,753,2024-01-18 13:46:00
265,477,Electronics,4,2,1,0,12411.0,12683.0,794,2024-12-22 17:38:00
281,227,Home,3,0,0,0,35298.0,34608.0,610,2024-01-28 02:13:00
11,494,Home,8,1,0,0,65665.0,62964.0,893,2024-03-14 10:39:00
201,37,Home,4,2,1,1,87506.0,85439.0,263,2024-08-14 14:04:00
88,472,Home,1,1,1,0,43903.0,42441.0,757,2024-10-24 23:02:00
73,256,Electronics,3,1,1,0,100987.0,98928.0,932,2024-06-04 07:00:00
269,448,Sports,5,1,1,0,110178.0,110395.0,232,2024-11-23 15:15:00
50,25,Food,2,0,0,0,21837.0,19659.0,897,2024-06-22 17:22:00
231,429,Food,4,1,1,0,21432.0,16994.0,546,2024-02-16 06:46:00
228,18,Beauty,3,2,0,0,74667.0,73579.0,423,2024-05-29 11:56:00
41,245,Beauty,5,4,0,0,92994.0,95504.0,821,2024-12-09 01:35:00
123,278,Sports,1,0,0,0,35550.0,35752.0,549,2024-09-18 23:05:00
225,220,Sports,3,2,1,0,59930.0,61357.0,497,2024-10-28 05:25:00
33,470,Sports,4,1,1,0,94316.0,90333.0,949,2024-12-07 20:08:00
58,104,Beauty,5,1,1,0,67711.0,67946.0,378,2024-08-16 19:08:00
100,259,Food,6,1,0,0,65332.0,69961.0,895,2024-09-26 15:08:00
274,10,Food,3,1,1,0,4742.0,2396.0,591,2024-06-08 08:24:00
298,352,Fashion,1,0,0,0,61455.0,63542.0,725,2024-12-19 09:57:00
59,21,Home,3,0,0,0,84484.0,84497.0,98,2024-02-13 12:05:00
84,154,Fashion,1,0,0,0,149452.0,146524.0,355,2024-03-01 03:31:00
232,372,Sports,4,2,0,0,112958.0,116082.0,532,2024-11-25 04:06:00
196,246,Home,3,2,2,0,130600.0,128694.0,523,2024-05-12 07:01:00
269,407,Fashion,6,2,1,0,45511.0,43463.0,819,2024-07-29 06:05:00
110,28,Beauty,3,1,0,0,124508.0,119661.0,90,2024-06-15 03:19:00
112,492,Beauty,5,1,0,0,60638.0,55756.0,345,2024-12-15 21:11:00
77,65,Sports,4,3,2,2,17674.0,19716.0,948,2024-09-20 05:27:00
117,487,Sports,1,0,0,0,68611.0,69057.0,86,2024-09-30 16:22:00
178,305,Sports,5,1,0,0,144153.0,147242.0,230,2024-06-03 15:07:00
123,401,Food,3,1,1,1,59668.0,55660.0,249,2024-01-03 07:29:00
268,428,Sports,3,1,1,1,8389.0,6535.0,490,2024-11-12 04:24:00
171,375,Beauty,3,2,0,0,114465.0,113513.0,609,2024-12-23 22:23:00
55,267,Beauty,2,1,0,0,139592.0,142621.0,467,2024-04-29 20:52:00
88,423,Fashion,2,1,1,0,74953.0,71832.0,116,2024-11-09 08:05:00
196,142,Beauty,2,1,1,1,7976.0,5032.0,510,2024-04-04 01:59:00
215,101,Sports,8,2,1,0,82248.0,82234.0,308,2024-11-11 01:59:00
226,89,Beauty,2,0,0,0,133250.0,131352.0,676,2024-04-25 14:51:00
66,459,Electronics,6,0,0,0,85240.0,82360.0,242,2024-08-17 02:41:00
237,260,Electronics,3,0,0,0,44679.0,39843.0,402,2024-02-25 22:41:00
201,129,Food,4,1,0,0,127672.0,126879.0,824,2024-09-13 20:39:00
267,223,Beauty,3,2,1,0,116908.0,115638.0,841,2024-04-09 12:20:00
176,401,Electronics,6,2,2,2,1907.0,-1694.0,894,2024-01-12 10:57:00
292,334,Electronics,7,4,1,0,88015.0,92707.0,185,2024-02-13 22:47:00
62,18,Home,3,0,0,0,30694.0,29471.0,467,2024-07-24 15:42:00
181,40,Food,1,0,0,0,15053.0,15198.0,249,2024-06-24 01:51:00
212,357,Home,5,2,2,1,76633.0,72076.0,550,2024-09-22 22:57:00
142,491,Fashion,4,1,1,1,64335.0,68551.0,314,2024-10-10 07:43:00
126,421,Home,4,2,0,0,110113.0,111660.0,289,2024-07-30 23:56:00
142,130,Fashion,1,0,0,0,43056.0,40491.0,355,2024-03-13 19:31:00
204,327,Home,6,2,1,0,15510.0,15901.0,753,2024-05-24 00:37:00
256,13,Beauty,4,3,1,1,75277.0,76967.0,990,2024-01-09 08:28:00
247,426,Electronics,0,0,0,0,145900.0,147768.0,847,2024-03-22 02:43:00
265,325,Food,5,2,1,1,129221.0,126167.0,375,2024-03-11 10:18:00
259,168,Beauty,1,1,1,0,20961.0,21819.0,390,2024-06-19 22:06:00
124,445,Fashion,3,1,1,0,146014.0,141525.0,656,2024-04-05 18:59:00
110,229,Sports,2,1,0,0,127760.0,124137.0,615,2024-06-28 20:06:00
230,316,Fashion,2,1,0,0,83413.0,79741.0,922,2024-08-16 02:48:00
161,58,Sports,6,2,2,0,133759.0,138091.0,933,2024-06-26 00:20:00
84,163,Home,5,2,1,0,69075.0,65605.0,893,2024-08-11 10:12:00
270,263,Sports,6,0,0,0,70800.0,70038.0,751,2024-07-13 19:08:00
39,133,Home,4,1,0,0,65212.0,61149.0,234,2024-12-22 18:33:00
123,125,Sports,3,0,0,0,120372.0,122221.0,996,2024-03-28 09:11:00
280,231,Sports,5,3,2,0,20976.0,18456.0,87,2024-02-10 01:43:00
96,455,Food,5,2,1,1,61520.0,58476.0,966,2024-02-22 22:02:00
253,384,Home,4,2,0,0,41702.0,45671.0,767,2024-10-07 17:34:00
270,142,Food,4,1,0,0,68300.0,67360.0,535,2024-02-04 12:32:00
120,450,Sports,4,0,0,0,70800.0,73843.0,683,2024-10-15 19:03:00
270,33,Beauty,1,0,0,0,103818.0,104526.0,46,2024-05-14 00:40:00
88,444,Sports,7,3,2,0,124210.0,119976.0,762,2024-05-06 03:09:00
12,42,Electronics,2,2,0,0,119426.0,116124.0,806,2024-08-31 00:23:00
128,125,Beauty,3,0,0,0,55685.0,59871.0,971,2024-02-02 18:58:00
106,117,Food,6,2,1,0,118388.0,119595.0,637,2024-11-14 16:32:00
96,150,Electronics,6,2,0,0,118968.0,114414.0,478,2024-09-23 04:36:00
143,210,Home,4,3,0,0,8152.0,7595.0,792,2024-07-07 06:31:00
125,394,Sports,3,0,0,0,42978.0,46585.0,106,2024-05-01 01:58:00
13,379,Sports,1,0,0,0,54807.0,53820.0,573,2024-09-02 15:03:00
243,229,Sports,11,2,2,1,13322.0,16859.0,164,2024-07-11 20:26:00
173,430,Sports,2,1,0,0,111280.0,115962.0,955,2024-11-13 04:14:00
92,16,Food,5,1,0,0,104955.0,105051.0,112,2024-10-05 15:24:00
299,210,Fashion,5,1,1,1,71051.0,75373.0,195,2024-10-06 13:25:00
208,334,Fashion,1,1,1,1,8443.0,9771.0,972,2024-01-03 05:38:00
201,487,Sports,0,0,0,0,46270.0,43263.0,978,2024-08-16 08:56:00
252,98,Fashion,6,2,0,0,41011.0,43766.0,999,2024-01-03 01:37:00
145,38,Home,3,0,0,0,100242.0,103065.0,279,2024-03-08 00:52:00
298,285,Electronics,5,2,1,0,29755.0,28407.0,949,2024-01-05 05:53:00
1,373,Sports,3,2,1,0,106808.0,104739.0,578,2024-08-17 10:34:00
58,215,Sports,5,2,2,2,118477.0,117176.0,700,2024-01-27 02:06:00
74,334,Beauty,3,2,1,0,95363.0,90488.0,729,2024-08-27 01:53:00
132,97,Electronics,1,0,0,0,58477.0,62190.0,556,2024-06-12 15:29:00
123,5,Food,4,1,1,0,28842.0,30366.0,751,2024-04-07 04:28:00
299,295,Home,1,0,0,0,66018.0,65303.0,609,2024-07-05 04:33:00
202,392,Beauty,1,0,0,0,89845.0,89643.0,207,2024-03-17 15:22:00
131,292,Beauty,2,1,0,0,40845.0,41434.0,92,2024-05-07 18:04:00
63,185,Food,3,2,2,1,117410.0,116426.0,220,2024-06-05 06:24:00
10,109,Beauty,4,0,0,0,44184.0,41751.0,856,2024-02-05 07:51:00
53,142,Electronics,3,1,1,0,132827.0,134769.0,325,2024-05-09 23:55:00
61,169,Electronics,2,1,0,0,19622.0,18900.0,98,2024-09-27 02:37:00
90,78,Electronics,4,2,0,0,3879.0,7758.0,635,2024-06-08 09:13:00
145,232,Fashion,1,1,1,1,13930.0,12424.0,738,2024-08-06 22:49:00
122,383,Food,7,1,1,0,80298.0,79106.0,794,2024-09-22 23:32:00
208,298,Fashion,3,1,0,0,87180.0,86900.0,117,2024-11-05 22:20:00
141,158,Fashion,2,2,0,0,54498.0,53842.0,966,2024-11-10 02:15:00
42,43,Electronics,4,1,0,0,88501.0,85836.0,989,2024-05-30 08:59:00
292,296,Electronics,3,2,1,0,124605.0,125166.0,443,2024-04-27 04:42:00
19,320,Electronics,0,0,0,0,73171.0,74825.0,571,2024-02-28 20:19:00
119,403,Electronics,2,2,2,0,142638.0,144007.0,111,2024-09-21 11:51:00
76,188,Electronics,7,2,0,0,132610.0,127773.0,42,2024-06-18 08:12:00
253,97,Fashion,3,1,0,0,55661.0,57273.0,853,2024-06-24 16:19:00
136,444,Fashion,6,1,0,0,117733.0,120242.0,168,2024-04-11 05:43:00
36,291,Fashion,3,1,0,0,20410.0,23887.0,326,2024-09-07 13:49:00
99,2,Fashion,6,3,1,0,36104.0,34994.0,247,2024-12-12 15:27:00
180,226,Sports,3,2,1,1,122264.0,124588.0,728,2024-01-05 02:05:00
295,156,Electronics,5,3,3,0,30902.0,25990.0,299,2024-01-01 23:15:00
239,81,Home,1,0,0,0,94748.0,96691.0,690,2024-07-29 11:15:00
42,191,Sports,3,2,0,0,112471.0,117265.0,174,2024-09-10 21:13:00
232,176,Sports,4,1,1,0,60003.0,63317.0,149,2024-03-12 11:11:00
110,367,Food,7,3,1,1,45865.0,46907.0,783,2024-05-25 19:41:00
179,23,Electronics,6,1,1,0,65613.0,64861.0,143,2024-02-12 19:55:00
86,204,Beauty,5,2,1,1,74217.0,76682.0,562,2024-05-09 10:03:00
11,496,Fashion,3,1,0,0,87526.0,85078.0,626,2024-04-17 10:42:00
210,277,Home,2,0,0,0,78095.0,76345.0,397,2024-03-22 04:19:00
286,334,Home,5,1,0,0,83127.0,83270.0,245,2024-12-03 10:30:00
202,21,Sports,4,2,2,1,7159.0,10325.0,157,2024-03-17 20:00:00
111,372,Sports,3,1,0,0,143539.0,139790.0,201,2024-09-12 20:07:00
136,162,Food,6,3,1,0,99875.0,103892.0,888,2024-05-06 18:53:00
96,466,Home,1,0,0,0,37974.0,42500.0,746,2024-01-17 07:54:00
67,450,Electronics,1,0,0,0,142842.0,146391.0,122,2024-08-23 13:19:00
238,269,Beauty,8,3,1,0,145331.0,141481.0,898,2024-09-24 10:26:00
91,115,Food,3,1,0,0,114936.0,110967.0,462,2024-06-15 18:37:00
68,463,Beauty,5,0,0,0,46513.0,50801.0,496,2024-05-04 03:06:00
156,491,Electronics,4,0,0,0,144289.0,141240.0,941,2024-10-13 05:43:00
158,492,Fashion,4,2,0,0,102946.0,99305.0,402,2024-11-07 02:34:00
210,297,Electronics,0,0,0,0,128221.0,123715.0,617,2024-01-09 04:08:00
159,14,Sports,7,2,1,0,140367.0,138828.0,442,2024-07-15 10:54:00
21,63,Beauty,4,2,1,0,124943.0,120894.0,272,2024-07-19 01:00:00
255,32,Food,5,4,1,1,48146.0,43638.0,982,2024-06-25 22:14:00
68,228,Electronics,3,0,0,0,138804.0,143018.0,298,2024-03-20 04:16:00
2,379,Electronics,6,2,1,0,71409.0,68941.0,623,2024-07-14 14:39:00
238,322,Beauty,1,1,0,0,126381.0,124825.0,272,2024-11-04 21:33:00
236,207,Fashion,2,0,0,0,89505.0,93567.0,860,2024-07-21 13:37:00
235,66,Food,5,1,0,0,54816.0,58713.0,827,2024-03-05 05:29:00
127,436,Food,6,3,1,1,149484.0,146812.0,949,2024-02-04 07:25:00
288,279,Food,7,2,0,0,108754.0,103985.0,621,2024-09-09 12:50:00
262,255,Electronics,2,0,0,0,149727.0,146053.0,956,2024-03-25 13:17:00
77,222,Home,4,2,1,1,121905.0,117437.0,284,2024-09-30 09:13:00
3,5,Sports,5,1,0,0,126409.0,125066.0,274,2024-06-10 18:30:00
264,421,Electronics,2,0,0,0,56192.0,57389.0,231,2024-08-18 21:47:00
270,332,Electronics,5,0,0,0,93212.0,97532.0,916,2024-01-19 06:58:00
164,481,Food,2,1,1,0,34479.0,37148.0,581,2024-01-14 15:37:00
81,144,Fashion,2,1,1,0,18224.0,20619.0,85,2024-09-25 22:06:00
297,345,Beauty,3,3,2,1,72988.0,77107.0,976,2024-10-22 02:16:00
5,176,Beauty,3,1,0,0,42182.0,40926.0,781,2024-02-21 22:45:00
21,104,Electronics,3,2,1,0,23034.0,27522.0,227,2024-09-28 00:17:00
46,53,Fashion,4,2,1,0,127636.0,130541.0,270,2024-09-24 03:38:00
80,130,Electronics,4,2,1,1,38336.0,37242.0,614,2024-05-03 22:51:00
175,110,Beauty,6,0,0,0,62299.0,66034.0,382,2024-07-02 22:50:00
208,303,Home,8,3,1,0,23305.0,23002.0,187,2024-04-30 17:58:00
269,24,Home,2,1,1,0,15868.0,13998.0,45,2024-08-31 22:24:00
208,492,Sports,5,4,3,1,95676.0,100538.0,969,2024-07-15 21:52:00
100,466,Food,2,1,0,0,41835.0,39288.0,769,2024-08-04 01:08:00
279,161,Sports,4,2,2,0,60355.0,61189.0,192,2024-11-28 01:02:00
259,85,Electronics,3,2,2,0,111758.0,108315.0,490,2024-08-17 01:07:00
8,252,Home,4,1,1,0,91149.0,94854.0,654,2024-07-04 06:49:00
226,180,Home,5,2,0,0,39826.0,38112.0,236,2024-07-21 07:28:00
40,131,Sports,5,0,0,0,1616.0,1375.0,887,2024-10-12 22:06:00
260,187,Electronics,5,1,0,0,108040.0,111799.0,149,2024-09-07 10:41:00
158,23,Sports,5,3,0,0,147642.0,150270.0,633,2024-06-02 03:55:00
81,257,Beauty,3,1,1,1,52610.0,53465.0,139,2024-09-26 21:26:00
112,142,Food,2,1,1,0,18398.0,19731.0,306,2024-10-15 16:25:00
89,69,Home,3,0,0,0,25636.0,22828.0,837,2024-11-29 12:04:00
95,131,Fashion,3,2,1,0,127425.0,128135.0,917,2024-05-08 15:57:00
27,78,Electronics,8,1,1,0,104336.0,105034.0,396,2024-08-17 05:52:00
15,392,Beauty,4,3,2,2,39789.0,35077.0,129,2024-09-24 09:48:00
280,91,Electronics,0,0,0,0,28808.0,25504.0,75,2024-03-21 11:38:00
265,173,Home,6,2,0,0,68317.0,65470.0,443,2024-07-05 08:40:00
222,299,Fashion,4,2,2,1,52669.0,51201.0,777,2024-09-16 20:23:00
26,279,Fashion,3,1,0,0,74719.0,74903.0,321,2024-09-22 01:16:00
141,333,Beauty,3,1,0,0,83407.0,86749.0,821,2024-01-03 11:00:00
55,355,Sports,7,2,2,1,103099.0,107432.0,596,2024-11-17 06:15:00
285,266,Home,5,0,0,0,115119.0,119293.0,731,2024-08-28 08:18:00
18,6,Sports,5,2,0,0,90334.0,91875.0,953,2024-11-07 22:16:00
162,359,Home,5,0,0,0,60372.0,59884.0,215,2024-11-10 00:34:00
69,385,Fashion,2,1,0,0,119378.0,115945.0,162,2024-09-24 09:13:00
137,329,Sports,2,0,0,0,117157.0,116512.0,870,2024-05-30 19:22:00
155,448,Electronics,6,3,2,1,149172.0,153206.0,834,2024-12-06 02:23:00
141,227,Home,3,0,0,0,115399.0,114358.0,550,2024-04-13 11:04:00
176,217,Food,4,1,1,0,129140.0,131278.0,575,2024-12-03 22:58:00
137,391,Home,2,0,0,0,103410.0,101601.0,260,2024-12-13 03:54:00
300,163,Beauty,4,2,2,1,145752.0,145206.0,98,2024-11-19 03:31:00
171,461,Sports,7,1,0,0,8129.0,3278.0,562,2024-02-15 05:08:00
184,324,Food,5,2,0,0,146072.0,145936.0,607,2024-01-27 01:50:00
12,391,Electronics,5,2,0,0,103197.0,99181.0,671,2024-06-18 18:11:00
138,473,Food,0,0,0,0,99678.0,100980.0,601,2024-04-20 01:22:00
219,152,Home,8,4,3,1,95424.0,92110.0,612,2024-03-04 03:53:00
19,85,Sports,5,2,0,0,51326.0,50984.0,860,2024-06-29 09:29:00
211,86,Fashion,1,0,0,0,27048.0,31720.0,132,2024-04-28 05:17:00
